date,gross_real_return,gross_cons_growth,gross_inflation_cons,consumption_per_capita,gross_real_tbill
1964-09-30,1.0265952692867542,0.9906379404291648,1.0030242986755658,0.0002303554274735831,0.9997763776252858
1964-10-31,1.008218629539197,1.0047084123320786,1.0006758161779994,0.00023144003580906095,1.0022226816977506
1964-11-30,1.0011356879829885,0.9826758836425177,1.001662424022027,0.0002274305416989249,1.0012355220164928
1964-12-31,1.0019410439645797,1.0251178687188183,1.0015559358954411,0.00023314311218796823,1.001541665372068
1965-01-31,1.0370722222222222,0.993420687639879,1.0010874631039304,0.00023160919082827286,1.001710676598386
1965-02-28,1.0080778922304467,1.0098922458637234,0.9993275398303331,0.00023390032588824417,1.0036749314146693
1965-03-31,0.9878478595404079,0.9842224236080818,1.0023810756250324,0.00023020994562844782,1.0012160289181513
1965-04-30,1.0314834672435103,1.0148702669060463,1.002633617350891,0.00023363322896436924,1.0004651576019776
1965-05-31,0.9920809487139997,1.003708609359037,1.0032447466007417,0.00023449968334388855,0.9998557215462807
1965-06-30,0.9392863331299572,0.9867187240607261,1.0097027568150316,0.00023138522834172603,0.9938568486882245
1965-07-31,1.0173448223272838,1.0169657327375092,1.0001525320317266,0.0002353108482851793,1.0029470184535612
1965-08-31,1.0331209600978442,0.9985898079603674,0.9975598596919324,0.00023497901480008836,1.0057541813178412
1965-09-30,1.033437932618683,1.0100855351490021,0.9983182999541353,0.00023734890391313254,1.0047897549770293
1965-10-31,1.027159983695929,1.031222998180067,1.001888718734048,0.0002447596483080532,1.0012089978091405
1965-11-30,1.0019237940158763,0.9926644342395888,1.0012737555408366,0.00024296419781239434,1.0022234123753309
1965-12-31,1.0088823100303954,1.0031400596884208,1.0044779157337673,0.00024372711989567456,0.998827335359676
1966-01-31,1.0072241849197536,1.0030154325138518,1.0037487335359676,0.0002444620625775154,1.0000510749974765
1966-02-28,0.9845428829190056,1.0025556170670897,1.0069647723831634,0.00024508681399689446,0.9965591920609463
1966-03-31,0.9742078627020555,1.0005930499735936,1.0046110665597434,0.00024523216272546343,0.9991926561564558
1966-04-30,1.021336986573844,1.0087165432532905,1.0032927559369387,0.00024736973947895794,1.000106892093486
1966-05-31,0.9483431557989048,0.9912941713789765,0.999005469915465,0.0002452161809210269,1.0050996017919362
1966-06-30,0.9881211970570689,1.00766318282403,1.0012941762070682,0.00024709531734683514,1.0025025850069598
1966-07-31,0.9865624323115901,1.0086434828390984,1.0006462517399086,0.00024923108148194406,1.0028519052113865
1966-08-31,0.9182677010360139,0.9885676485039826,1.007004818917979,0.0002463817841547099,0.9971153872718304
1966-09-30,0.9899812192723696,1.0035629859147115,1.0034533793783917,0.00024725963898129463,1.0005447394296951
1966-10-31,1.041768339389178,0.9947317349453374,1.0012782694198623,0.000245957009665821,1.0032176175979575
1966-11-30,1.0175501840852192,1.0026958464253002,1.0002455072179122,0.0002466200719911061,1.0037535712532522
1966-12-31,1.004757447748013,0.9975934450405057,1.000539983309607,0.00024602656723374505,1.0034581493474632
1967-01-31,1.0866530295590693,1.0048229877833104,0.9992149936218231,0.0002472131503618832,1.0050890012766376
1967-02-28,1.0108036808009422,1.0052226050463773,1.0004910144358246,0.000248504247008494,1.0031074597565763
1967-03-31,1.0445689700898777,1.00083279682869,0.999263839811543,0.0002487112005573187,1.0046395756593487
1967-04-30,1.0425608343160377,1.0027883252312702,0.9995579784882864,0.0002494046882731321,1.0036436320754718
1967-05-31,0.9585927786499215,0.9969769901187401,1.001572327044025,0.0002486507354360499,1.0017249607535323
1967-06-30,1.0229355226506378,1.0019075616143613,1.0038755886970172,0.0002491250520343504,0.9988289498118555
1967-07-31,1.0447114907285733,0.9878937593061994,1.0041049699457558,0.00024610908419156696,0.9990987297415681
1967-08-31,0.9903404945454546,1.0053931198406931,1.0037961746240327,0.00024743637997649533,0.9993064581818183
1967-09-30,1.0319484760522495,1.0073852460033181,1.0021818181818183,0.00024926375851279224,1.0010159651669086
1967-10-31,0.9718775125628141,0.9829686324961886,1.0012578616352201,0.00024501845583617957,1.0026388190954774
1967-11-30,1.0035662061329613,1.0089850965808387,1.0037205257054502,0.0002472199703259556,0.9998799210513649
1967-12-31,1.033054040792765,1.013531234047572,1.000722091176046,0.00025056516160566994,1.002576048681932
1968-01-31,0.9586732832463992,0.996618192741401,1.0052434096594187,0.00024971779852339985,0.9987630760396231
1968-02-29,0.9626763822688275,1.0034102821507809,1.0039718619897593,0.0002505694066744365,0.999928422306959
1968-03-31,1.0037470630202143,1.0144003772849155,1.002144899904671,0.0002541777006666058,1.0016515576694414
1968-04-30,1.0909715308396148,0.9927375972057049,1.0032342449464924,0.0002523317598230371,1.0010623192528325
1968-05-31,1.0231285188158084,1.0023733703506579,1.0040771820035082,0.00025293063654033043,1.0004211010907031
1968-06-30,1.0090607132761706,1.0117684709448878,1.0022191793757969,0.0002559072433875273,1.0020762131348346
1968-07-31,0.9751435403551628,1.007210916081518,1.0028267219447848,0.00025775256904424736,1.0019677158695854
1968-08-31,1.0130833933498575,0.9997056149271085,1.004556985812271,0.0002576766905354213,0.9996446335874293
1968-09-30,1.0421195260751936,0.9885652798055251,1.0025721367441425,0.00025473022967851047,1.0017234303573095
1968-10-31,1.003737031191979,1.0001906700265046,1.004944491090587,0.0002547787990981548,0.9994581878945412
1968-11-30,1.055511409395973,1.0121418411010206,1.002831414779057,0.0002578722827927135,1.0013647211293681
1968-12-31,0.964018356683775,0.9850571280382645,1.0010182828049061,0.0002540189302884615,1.0032783788782542
1969-01-31,0.9889133014001473,1.0082139433036967,1.0039302723447543,0.00025610542737991663,1.0013643653279294
1969-02-28,0.9453468955677268,1.0078666002342456,1.0006908621960207,0.00025812010639493505,1.003906438992958
1969-03-31,1.0268519363857187,0.9975673833773808,1.0042343627744281,0.0002574921991334865,1.0003640955130848
1969-04-30,1.014136540126692,0.9971018638456864,1.0056831202163252,0.00025674595168172405,0.9996190447978855
1969-05-31,1.0000262257127293,1.0075298934862833,1.0038736726974433,0.00025867922135092185,1.0009227528599964
1969-06-30,0.9260949497679867,0.9851917552258751,1.007672053749773,0.00025484863612317736,0.9974475289453532
1969-07-31,0.9311470263724436,1.0048978054068127,1.0044600621705635,0.00025609683515110033,1.0008362082884825
1969-08-31,1.0496402792696027,1.0091713231994486,1.0021528525296017,0.000258445581996627,1.0028410311493017
1969-09-30,0.9718027792624265,0.9878632302339346,1.0048335123523093,0.00025530888747087716,1.0013599144842331
1969-10-31,1.0556596297614809,1.0120173869077764,1.000890789239266,0.00025837703315260865,1.0051046635813456
1969-11-30,0.9618071687759981,0.9932846657059041,1.0056069775720895,0.0002566419450010722,0.9995952916187276
1969-12-31,0.9741939652518143,0.9985286940605688,1.006062483405611,0.00025626434618308494,1.0003354827358697
1970-01-31,0.9212316015419659,1.0112022620493186,1.0040906091928745,0.00025913508654292513,1.0019016120553705
1970-02-28,1.0529872993719471,0.9918189353702483,1.004380585246189,0.00025701508565208116,1.001811479413817
1970-03-31,0.9953170527417878,1.0027697854897362,0.999781926029309,0.0002577269623069636,1.0059193648300835
1970-04-30,0.8890496685298322,0.9902986375379047,1.0068053919644027,0.000255226659629369,0.998206811386975
1970-05-31,0.9343163135593221,1.0069967730099987,1.0021231422505308,0.00025701242263289584,1.0031701271186442
1970-06-30,0.9469810955590116,1.0000796481595717,1.0008647526807333,0.0002570328931993456,1.0049309832382929
1970-07-31,1.0708379418729819,0.9970257158016894,1.0033264212890962,0.00025626840432665677,1.0018673670613565
1970-08-31,1.0493963217896323,1.0008126665645092,1.0008611410118406,0.0002564766650903932,1.004435039793504
1970-09-30,1.0423570419218087,1.0046092184891302,1.004646160464616,0.00025765882207715826,1.0007503532736695
1970-10-31,0.9778801100260139,0.9975297864731273,1.0041108208795444,0.0002570223497695452,1.000487176425434
1970-11-30,1.0499492585648544,1.0011273292953267,1.0008102690946308,0.00025731209859399407,1.00378666268962
1970-12-31,1.058937765120925,1.0124788876843573,1.0025140617010397,0.0002605230673721748,1.0016817103753135
1971-01-31,1.0539815499254845,0.9951243762978286,0.9982148170187444,0.00025925285492993264,1.0055951713859912
1971-02-28,1.0165775612661676,0.9985130749361691,1.0008090270385352,0.0002588673653620676,1.0024889593260722
1971-03-31,1.0412760627916844,0.9873714034196678,1.0028080326752893,0.0002555982338370966,1.0001914297836232
1971-04-30,1.0299738476488232,1.0083586571050156,1.0042002545608826,0.00025773469183038846,0.9986056022645653
1971-05-31,0.9593924993686338,0.9932845622433929,1.0037601926570618,0.0002560038905496832,0.9991430297163061
1971-06-30,0.9981365955842305,1.0051700066447553,1.0046721104470073,0.00025732743236490826,0.9990324102392224
1971-07-31,0.9584173951268526,0.991440910682584,1.000712220872261,0.0002551249438874757,1.003285439169388
1971-08-31,1.0379071267816953,0.998618699830775,1.0045214770158253,0.0002547725397593104,1.0001777194298573
1971-09-30,0.9932372145263945,1.002297245019121,1.001875468867217,0.00025535781470728124,1.0018211156870085
1971-10-31,0.9581448303078138,0.9943196841276655,1.0014143683181496,0.0002539073016592748,1.0022824035226188
1971-11-30,0.9981049217744947,1.0085871519718006,1.000996967557014,0.0002560876422453728,1.0027003402913226
1971-12-31,1.0857983972240584,1.0000851203496202,1.004606382537245,0.00025610944051501414,0.9990977734633182
1972-01-31,1.0239623281468675,0.9795919590714202,1.003552544613351,0.00025088274857078805,0.9993497653741662
1972-02-29,1.0249978642445072,1.0057831401155264,1.0060508767596936,0.0002523336386583413,0.9964704799312631
1972-03-31,1.0092303401137805,1.0176466007666984,0.9996726811505258,0.0002567864696397534,1.0030283100724429
1972-04-30,1.0062942303754965,1.002537882028125,0.9995088609667253,0.0002574381634061178,1.0033928053724253
1972-05-31,1.014321677092277,1.0090974304940825,1.0015560378362884,0.00025978018920422925,1.0014417187947176
1972-06-30,0.978640011448197,0.9979709716441202,0.9999591152540986,0.00025925308783403804,1.0029410049881429
1972-07-31,0.9909672557003257,1.0044556152379327,1.0041704145882737,0.0002604082198426725,0.9989340309446255
1972-08-31,1.0329503309913495,1.0019206535386223,1.0025651465798047,0.00026090837381159964,1.0003339966697802
1972-09-30,0.9847214674460794,1.0030088650530669,1.0073914632660521,0.0002616934118996139,0.9960378230195526
1972-10-31,1.0067647697566862,1.015012111236451,1.0024188671638783,0.0002656219825088973,1.0015773175145788
1972-11-30,1.0463335538184007,0.9957679937499486,1.0032173738186205,0.0002644978686187686,1.0004810783724194
1972-12-31,1.0065508830110277,0.9976564431715872,1.0033273201042292,0.00026387800283266644,1.0003714439827394
1973-01-31,0.9646849504165014,1.0054534426599542,1.0072718555218156,0.00026531704639033764,0.9971488774295914
1973-02-28,0.9472085626670861,1.0029914982298926,1.0089646965489885,0.0002661107418649747,0.9952776379933952
1973-03-31,0.9779890500193873,0.989248586225157,1.0139172825916025,0.0002632496751692539,0.9908106087630864
1973-04-30,0.9384658711583471,0.9942346637985785,1.0105854982551377,0.00026173195228698816,0.9946709127882439
1973-05-31,0.9691159728575784,0.9965352430069263,1.0064842880712122,0.000260825114674991,0.9986246302226288
1973-06-30,0.9814309245604084,1.0019997690857858,1.0081198536139067,0.0002613467046761146,0.997004469653999
1973-07-31,1.0551640866873064,1.017181918623719,1.0015503875968992,0.0002658371424884367,1.004842105263158
1973-08-31,0.9462215797625194,0.9667306001463677,1.0238616627652344,0.00025699290029904186,0.9835313076185559
1973-09-30,1.0534230820252044,1.0144124866136586,1.0007375175160411,0.0002606968070344071,1.0060580145920848
1973-10-31,0.9898111517100264,0.9934181638693607,1.0084752008254108,0.00025898094337072574,0.9980413987138265
1973-11-30,0.8654669068376685,1.0037280242950093,1.014250219234142,0.00025994643061955623,0.9914713163772607
1973-12-31,1.0000506584098514,0.9908907468835305,1.0122487210894155,0.0002575785127863199,0.9942220513915582
1974-01-31,0.9875830190659436,0.9956525119112044,1.0173321944622393,0.0002564586932700517,0.9891557600139933
1974-02-28,0.98031451668151,0.9910821959505793,1.0213048801819136,0.0002541716448966989,0.9848185586079332
1974-03-31,0.9595848668280871,0.9896974308812007,1.0185654586558883,0.00025155302395711175,0.9872708635996771
1974-04-30,0.9478784373956594,1.0007275502562654,1.007196663976325,0.00025173604142415606,1.0003011686143573
1974-05-31,0.9495931537598203,0.9973613030939844,1.0114858096828048,0.0002510717863105175,0.9960594507163134
1974-06-30,0.97195321299639,0.9975897053862942,1.0058097312999272,0.0002504666293363198,1.0001891696750904
1974-07-31,0.9204789669340637,1.004966234283919,1.006432556613062,0.00025171050529790745,1.0005638166047086
1974-08-31,0.8991692737968946,0.9973952658120752,1.0143807474075524,0.00025105486633929816,0.9917380653872119
1974-09-30,0.8792332560723923,0.989318272633984,1.0124730767994343,0.0002483731667031502,0.995680796951897
1974-10-31,1.1588045494699646,0.9969716375104358,1.006381965391332,0.0002476210027216921,0.9987261641847552
1974-11-30,0.9518714294651237,0.9898766288310575,1.0086446239273092,0.00024511424340191467,0.9967831842352208
1974-12-31,0.9642454181784351,0.9845061814135657,1.0086643728495466,0.0002413164877816943,0.99834992402394
1975-01-31,1.1373505850029328,1.0081651656309403,1.004527552950662,0.0002432868768739086,1.0012667119439385
1975-02-28,1.0579404276954363,1.001536828811441,1.0018522520297597,0.0002436607671557339,1.0024432225063937
1975-03-31,1.0313355872105572,1.0052761564076116,0.9993837241549316,0.00024494635947364617,1.0047191841642773
1975-04-30,1.0471811753817677,0.9935362730578393,0.99944500971233,0.00024336309309053218,1.0049577417862101
1975-05-31,1.0539289649441383,1.0331915679240886,1.0023445935523678,0.00025144069572506287,1.002050598627312
1975-06-30,1.0453038992788168,0.993308307847106,1.0071712166446092,0.00024975813199456127,0.9969506508984233
1975-07-31,0.9271832920866783,0.9969921925239672,1.0125290306808459,0.00024900690761794805,0.99236660831774
1975-08-31,0.9711535316543092,1.0035698292820647,1.005402305788616,0.000249895819768199,0.9994009305676462
1975-09-30,0.9614013160261409,0.9952147892289859,1.0013508240026414,0.0002487000155998128,1.0039438485520717
1975-10-31,1.0520194918535728,0.9890868041021199,1.0064452305294083,0.0002459859036097662,0.9991601822893397
1975-11-30,1.0265333709131903,1.0073759465907024,1.0039615166949634,0.0002478002824968575,1.0001379368658398
1975-12-31,0.9857875950190781,1.0021354245060932,1.003055835756245,0.0002483294412927181,1.001738850601911
1976-01-31,1.1243044882773283,1.0142100453652187,1.00168594161318,0.00025185821391900706,1.0030089854130986
1976-02-29,1.0109178776914407,0.994119885230983,0.9956298352329771,0.00025037725871564367,1.007804270715938
1976-03-31,1.0298266412940058,1.0037780407827317,0.997449433536983,0.00025132319421013996,1.006567316841104
1976-04-30,0.9905959747528877,1.011408985199085,0.9986917221693626,0.00025419053681307024,1.0055154936286768
1976-05-31,0.9858094425180048,0.9915899111107992,1.0045551982851018,0.00025205277180367864,0.9991486796479062
1976-06-30,1.0405823588441898,1.0134757714559979,1.0041492546160458,0.0002554493773513558,1.0001501224875298
1976-07-31,0.9903584962803963,0.995576046841543,1.003777928632567,0.00025431928127159643,1.0009186009585695
1976-08-31,0.994202673029629,1.0020517454497475,1.0043223852509628,0.0002548410796997285,0.9998781414685561
1976-09-30,1.0206372806250363,0.9993560142074526,1.004274505211383,0.0002546769656650444,1.0001249606436942
1976-10-31,0.9753222238342569,1.0053898361696996,1.0046936038714944,0.0002560496327861752,0.9994091692539825
1976-11-30,1.0035523611351946,0.9967222024565706,1.0040333110872528,0.00025521035392883266,0.9999668227270102
1976-12-31,1.0565306057814117,1.007819656591786,1.0037570082654184,0.0002572060112552243,1.000242082229644
1977-01-31,0.9587727991746904,0.9968859272175131,1.0047218703213177,0.0002564050530160824,0.9988834021091242
1977-02-28,0.9716811046347121,0.9941048911407744,1.0127808344795965,0.00025489351731649705,0.9908362854394206
1977-03-31,0.9870324205420342,0.993808284687326,1.0033105087431387,0.00025331528922222716,1.0004878761386389
1977-04-30,0.9989612347270488,1.004466953570016,1.0063453566090412,0.00025444683685775803,0.99747069274745
1977-05-31,0.9835700231320196,0.9990643544993814,1.0055206815379443,0.0002542087648197054,0.998189314679078
1977-06-30,1.0456919101746605,0.9926203877235478,1.0052674117220812,0.00025233280269806017,0.9987392292764071
1977-07-31,0.9846248341074982,1.008972476016858,1.0027169392847242,0.00025459685271853505,1.0014790422472903
1977-08-31,0.9840791441491121,0.9936099082340789,1.0027648750276488,0.0002529699554663489,1.0016306165214512
1977-09-30,1.0002761537614275,1.0019378571638178,1.001323480754384,0.00025346017510678004,1.0029725850864633
1977-10-31,0.9572044980800877,1.013567427204734,1.0039651944046701,0.0002568989775818404,1.0009311135490948
1977-11-30,1.0379116837832683,1.0100645126409113,1.0068294020844761,0.00025948454058915003,0.9981830068920428
1977-12-31,1.0035811916648578,0.9924702747962896,1.004004467569261,0.0002575306933039027,1.0008919606034294
1978-01-31,0.9407902963503254,0.9909629361948763,1.0043683525070546,0.0002552033719967376,1.000529335170327
1978-02-28,0.9886968052410225,1.0131171043457206,1.0020260961179996,0.0002585509012565985,1.0025686994500163
1978-03-31,1.0258074850860062,1.0061359586059442,1.00779143750674,0.00026013735888423854,0.9975278242957653
1978-04-30,1.074129084499576,0.9917395346788931,1.0092827907225597,0.00025798850325245095,0.9961529209075488
1978-05-31,1.013486002469071,1.0049967361563237,1.0090913910093298,0.0002592776037345683,0.9960445693572538
1978-06-30,0.9808226302483777,0.9998135892775268,1.007827480234299,0.000259229271609135,0.9975913732440252
1978-07-31,1.0521110326933056,0.9959300072415749,1.004456722875238,0.000258174210350914,1.0011382044628956
1978-08-31,1.0400536933581626,1.0033159988277387,1.0032174364296835,0.00025903031572979,1.002374922408442
1978-09-30,0.9873057466529351,1.0104543799417738,1.004552038071591,0.00026173831706686687,1.0016404943357364
1978-10-31,0.8813554851242205,0.9911387220819502,1.0073120494335737,0.00025941898109753473,0.9994916675186585
1978-11-30,1.0281085688148,1.009087222697169,1.00582762498722,0.0002617763791506407,1.0011655824354544
1978-12-31,1.0113599312297732,1.0089199884598332,1.0050823338076846,0.0002641114214317213,1.00270392394822
